,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
355,Female,41,1,28.0,0,1-2 Year,Yes,29458.0,26.0,169,1
356,Female,75,1,48.0,0,> 2 Years,Yes,2630.0,26.0,119,1
357,Male,44,1,46.0,0,1-2 Year,Yes,37366.0,30.0,182,1
358,Female,52,1,28.0,0,> 2 Years,Yes,35245.0,26.0,131,1
359,Female,73,1,28.0,0,> 2 Years,Yes,2630.0,158.0,254,1
360,Male,51,1,12.0,0,1-2 Year,Yes,28875.0,26.0,57,1
361,Male,74,1,28.0,0,> 2 Years,Yes,34038.0,122.0,72,1
362,Female,22,1,3.0,0,< 1 Year,Yes,27110.0,152.0,275,1
363,Male,63,1,28.0,0,> 2 Years,Yes,39508.0,26.0,257,1
364,Male,48,1,28.0,0,1-2 Year,Yes,35083.0,124.0,37,1
365,Male,43,1,28.0,0,1-2 Year,Yes,27841.0,124.0,299,1
366,Female,42,1,11.0,0,1-2 Year,Yes,42211.0,163.0,213,1
367,Male,42,1,28.0,0,1-2 Year,Yes,58385.0,124.0,265,1
368,Male,41,1,28.0,0,> 2 Years,Yes,62002.0,124.0,278,1
369,Male,24,1,27.0,0,< 1 Year,Yes,26260.0,152.0,30,1
370,Female,44,1,28.0,0,1-2 Year,Yes,44293.0,26.0,17,1
371,Male,38,1,28.0,0,1-2 Year,Yes,2630.0,156.0,11,1
372,Male,21,1,28.0,0,< 1 Year,Yes,42913.0,157.0,51,1
373,Male,25,1,29.0,0,< 1 Year,No,24154.0,152.0,122,1
374,Male,29,1,28.0,0,< 1 Year,Yes,67466.0,124.0,75,1
375,Male,62,1,39.0,0,1-2 Year,Yes,67536.0,26.0,226,1
376,Female,53,1,8.0,0,> 2 Years,Yes,57202.0,26.0,78,1
377,Male,34,1,8.0,0,1-2 Year,Yes,26861.0,124.0,238,1
378,Female,51,1,28.0,0,1-2 Year,Yes,53501.0,26.0,17,1
379,Male,39,1,30.0,0,1-2 Year,Yes,31047.0,157.0,292,1
380,Female,56,1,28.0,0,> 2 Years,Yes,60184.0,26.0,16,1
381,Female,59,1,28.0,0,> 2 Years,Yes,45214.0,26.0,268,1
382,Male,21,1,8.0,0,1-2 Year,No,27653.0,154.0,33,1
383,Male,30,1,3.0,0,< 1 Year,Yes,40987.0,152.0,296,1
384,Male,41,1,7.0,0,1-2 Year,Yes,2630.0,124.0,148,1
385,Female,37,1,39.0,0,1-2 Year,Yes,39193.0,124.0,187,1
386,Male,22,1,36.0,0,< 1 Year,Yes,2630.0,152.0,157,1
387,Male,44,1,46.0,0,1-2 Year,Yes,26798.0,26.0,148,1
388,Male,49,1,28.0,0,1-2 Year,Yes,66810.0,124.0,157,1
389,Male,40,1,29.0,0,1-2 Year,Yes,28970.0,124.0,280,1
390,Male,40,1,28.0,0,1-2 Year,Yes,34071.0,26.0,136,1
391,Male,46,1,28.0,0,1-2 Year,Yes,40065.0,26.0,164,1
392,Male,68,1,28.0,0,> 2 Years,Yes,2630.0,156.0,276,1
393,Female,50,1,8.0,0,1-2 Year,No,61125.0,26.0,48,1
394,Female,23,1,3.0,0,< 1 Year,Yes,30651.0,152.0,229,1
395,Male,54,1,28.0,0,1-2 Year,Yes,32026.0,122.0,11,1
396,Male,42,1,28.0,0,> 2 Years,Yes,31227.0,26.0,240,1
397,Male,58,1,28.0,0,1-2 Year,Yes,44440.0,124.0,279,1
398,Female,47,1,28.0,0,1-2 Year,Yes,2630.0,157.0,57,1
399,Male,23,1,6.0,0,< 1 Year,Yes,27658.0,152.0,114,1
400,Male,49,1,28.0,0,1-2 Year,No,47598.0,25.0,205,1
401,Female,55,1,28.0,0,1-2 Year,Yes,51201.0,26.0,12,1
402,Female,31,1,28.0,0,< 1 Year,Yes,2630.0,154.0,69,1
403,Male,74,1,28.0,0,> 2 Years,Yes,58419.0,26.0,278,1
404,Female,57,1,28.0,0,1-2 Year,Yes,33145.0,124.0,16,1
405,Male,29,1,28.0,0,< 1 Year,Yes,42031.0,124.0,119,1
406,Male,43,1,11.0,0,1-2 Year,Yes,46817.0,31.0,30,1
407,Male,57,1,28.0,0,1-2 Year,Yes,32619.0,26.0,153,1
408,Male,33,1,29.0,0,1-2 Year,Yes,27860.0,26.0,175,1
409,Male,36,1,43.0,0,1-2 Year,Yes,2630.0,156.0,191,1
410,Female,56,1,28.0,0,> 2 Years,Yes,72609.0,26.0,284,1
411,Male,48,1,28.0,0,> 2 Years,Yes,22072.0,26.0,222,1
412,Female,52,1,28.0,0,1-2 Year,Yes,42149.0,26.0,250,1
413,Male,44,1,28.0,0,1-2 Year,Yes,47826.0,26.0,67,1
414,Male,42,1,28.0,0,1-2 Year,Yes,42130.0,26.0,10,1
415,Male,33,1,3.0,0,1-2 Year,Yes,21909.0,157.0,284,1
416,Male,62,1,35.0,0,1-2 Year,Yes,36164.0,26.0,48,1
417,Male,44,1,29.0,0,1-2 Year,Yes,28769.0,124.0,154,1
418,Male,52,1,45.0,0,1-2 Year,Yes,21042.0,124.0,155,1
419,Female,52,1,28.0,0,1-2 Year,Yes,59536.0,25.0,298,1
420,Female,38,1,14.0,0,1-2 Year,Yes,23834.0,12.0,298,1
421,Male,52,1,36.0,0,1-2 Year,Yes,2630.0,163.0,282,1
422,Male,74,1,36.0,0,> 2 Years,Yes,29427.0,26.0,77,1
423,Male,51,1,28.0,0,> 2 Years,Yes,41143.0,25.0,71,1
424,Male,40,1,24.0,0,1-2 Year,Yes,31899.0,157.0,198,1
425,Male,49,1,28.0,0,1-2 Year,Yes,46472.0,26.0,65,1
426,Male,40,1,45.0,0,1-2 Year,Yes,33167.0,29.0,71,1
427,Female,40,1,28.0,0,1-2 Year,Yes,44455.0,13.0,120,1
428,Male,47,1,28.0,1,1-2 Year,No,31893.0,124.0,227,1
429,Male,61,1,8.0,0,1-2 Year,Yes,2630.0,26.0,203,1
430,Male,41,1,46.0,0,1-2 Year,Yes,2630.0,156.0,188,1
431,Female,41,1,28.0,0,1-2 Year,Yes,32103.0,124.0,114,1
432,Male,50,1,38.0,0,1-2 Year,Yes,31882.0,124.0,277,1
433,Male,47,1,29.0,0,1-2 Year,Yes,25340.0,124.0,48,1
434,Male,35,1,28.0,0,> 2 Years,Yes,34705.0,23.0,198,1
435,Female,24,1,8.0,0,< 1 Year,Yes,2630.0,156.0,287,1
436,Male,27,1,11.0,1,< 1 Year,No,33675.0,152.0,157,1
437,Male,52,1,28.0,0,> 2 Years,Yes,40999.0,124.0,72,1
438,Male,47,1,18.0,0,1-2 Year,Yes,2630.0,157.0,14,1
439,Female,26,1,17.0,0,< 1 Year,Yes,45524.0,124.0,259,1
440,Male,50,1,19.0,0,1-2 Year,Yes,32873.0,124.0,88,1
441,Female,36,1,6.0,0,1-2 Year,Yes,2630.0,157.0,28,1
442,Male,21,1,28.0,0,1-2 Year,Yes,29392.0,124.0,113,1
443,Male,35,1,30.0,0,1-2 Year,No,33464.0,124.0,177,1
444,Male,47,1,28.0,0,1-2 Year,Yes,34789.0,124.0,81,1
445,Male,45,1,2.0,0,1-2 Year,Yes,34469.0,26.0,263,1
446,Male,55,1,46.0,0,1-2 Year,Yes,24812.0,26.0,49,1
447,Male,25,1,27.0,1,< 1 Year,No,32197.0,152.0,140,1
448,Female,44,1,28.0,0,1-2 Year,Yes,40099.0,124.0,223,1
449,Female,29,1,8.0,0,< 1 Year,Yes,41409.0,124.0,100,1
450,Male,24,1,30.0,0,< 1 Year,Yes,28611.0,152.0,54,1
451,Male,28,1,9.0,0,< 1 Year,Yes,38147.0,163.0,87,1
452,Female,36,1,11.0,0,1-2 Year,Yes,42164.0,26.0,267,1
453,Male,44,1,28.0,0,1-2 Year,Yes,29217.0,8.0,196,1
454,Male,55,1,14.0,0,1-2 Year,Yes,26444.0,26.0,184,1
455,Male,51,1,28.0,0,1-2 Year,Yes,33611.0,26.0,86,1
456,Female,22,1,41.0,0,< 1 Year,Yes,28499.0,152.0,268,1
457,Female,43,1,28.0,0,1-2 Year,Yes,35801.0,26.0,140,1
458,Female,50,1,28.0,0,1-2 Year,Yes,39374.0,25.0,110,1
459,Male,25,1,14.0,0,< 1 Year,Yes,26479.0,152.0,132,1
460,Male,22,1,36.0,0,< 1 Year,Yes,33284.0,152.0,218,1
461,Female,51,1,28.0,0,1-2 Year,Yes,2630.0,25.0,98,1
462,Male,42,1,23.0,0,> 2 Years,Yes,25175.0,124.0,297,1
463,Male,47,1,33.0,0,1-2 Year,Yes,2630.0,26.0,142,1
464,Male,50,1,28.0,0,> 2 Years,Yes,40015.0,25.0,164,1
465,Male,49,1,8.0,0,> 2 Years,Yes,2630.0,124.0,74,1
466,Female,59,1,28.0,0,> 2 Years,Yes,29815.0,26.0,108,1
467,Male,65,1,11.0,0,> 2 Years,Yes,27317.0,26.0,117,1
468,Male,22,1,3.0,0,< 1 Year,No,33582.0,152.0,42,1
469,Male,56,1,46.0,0,1-2 Year,Yes,41354.0,26.0,274,1
470,Male,29,1,47.0,0,1-2 Year,Yes,2630.0,156.0,113,1
471,Male,59,1,28.0,0,1-2 Year,Yes,38203.0,124.0,286,1
472,Female,39,1,28.0,0,> 2 Years,Yes,2630.0,122.0,176,1
473,Male,26,1,29.0,0,< 1 Year,Yes,42884.0,124.0,123,1
474,Male,61,1,28.0,0,1-2 Year,Yes,29959.0,124.0,278,1
475,Male,47,1,28.0,0,1-2 Year,No,29048.0,26.0,49,1
476,Male,41,1,28.0,0,> 2 Years,Yes,43388.0,120.0,138,1
477,Female,42,1,28.0,0,> 2 Years,Yes,40610.0,26.0,15,1
478,Female,52,1,28.0,0,1-2 Year,Yes,35107.0,26.0,163,1
479,Male,37,1,28.0,0,1-2 Year,Yes,44590.0,124.0,155,1
480,Male,32,1,28.0,0,< 1 Year,Yes,2630.0,124.0,263,1
481,Male,34,1,28.0,0,1-2 Year,Yes,46623.0,26.0,204,1
482,Male,54,1,28.0,0,> 2 Years,Yes,38285.0,26.0,53,1
483,Male,54,1,50.0,0,1-2 Year,Yes,32453.0,30.0,68,1
484,Female,65,1,28.0,0,1-2 Year,Yes,39302.0,157.0,73,1
485,Male,24,1,50.0,0,< 1 Year,Yes,36411.0,152.0,110,1
486,Male,40,1,29.0,0,1-2 Year,Yes,26388.0,124.0,266,1
487,Male,58,1,28.0,0,1-2 Year,Yes,30820.0,26.0,278,1
488,Female,39,1,28.0,0,1-2 Year,Yes,29886.0,155.0,12,1
489,Female,38,1,29.0,0,1-2 Year,Yes,42786.0,26.0,221,1
490,Male,47,1,28.0,0,1-2 Year,Yes,45265.0,124.0,149,1
491,Male,32,1,8.0,0,< 1 Year,Yes,34733.0,124.0,71,1
492,Male,66,1,28.0,0,1-2 Year,Yes,72096.0,26.0,223,1
493,Female,28,1,28.0,0,1-2 Year,Yes,44978.0,26.0,42,1
494,Male,45,1,47.0,0,1-2 Year,Yes,36056.0,124.0,137,1
495,Male,38,1,28.0,0,1-2 Year,Yes,36880.0,154.0,174,1
496,Male,51,1,35.0,0,1-2 Year,Yes,2630.0,124.0,39,1
497,Female,34,1,28.0,0,1-2 Year,Yes,32198.0,26.0,25,1
498,Male,34,1,23.0,0,1-2 Year,Yes,20690.0,124.0,120,1
499,Male,78,1,46.0,0,> 2 Years,Yes,38048.0,31.0,269,1
500,Male,40,1,46.0,0,1-2 Year,Yes,40446.0,124.0,128,1
501,Female,57,1,28.0,0,1-2 Year,Yes,52593.0,124.0,54,1
502,Female,26,1,28.0,0,< 1 Year,Yes,38757.0,26.0,201,1
503,Male,49,1,41.0,0,> 2 Years,Yes,42791.0,124.0,185,1
504,Male,42,1,3.0,0,1-2 Year,Yes,29091.0,154.0,130,1
505,Female,41,1,28.0,0,1-2 Year,Yes,39745.0,26.0,142,1
506,Male,41,1,49.0,0,1-2 Year,Yes,36332.0,124.0,257,1
507,Female,37,1,3.0,0,1-2 Year,Yes,22246.0,26.0,279,1
508,Male,60,1,39.0,0,1-2 Year,Yes,2630.0,15.0,187,1
509,Male,68,1,28.0,0,1-2 Year,Yes,38833.0,124.0,42,1
510,Male,56,1,28.0,0,1-2 Year,Yes,29696.0,125.0,199,1
511,Male,34,1,29.0,0,1-2 Year,Yes,33264.0,124.0,179,1
512,Female,32,1,45.0,0,1-2 Year,Yes,31507.0,124.0,15,1
513,Female,41,1,28.0,0,1-2 Year,Yes,36008.0,124.0,12,1
514,Male,54,1,28.0,0,1-2 Year,Yes,37904.0,124.0,281,1
515,Male,67,1,47.0,0,> 2 Years,Yes,31777.0,26.0,130,1
516,Male,56,1,28.0,0,1-2 Year,Yes,27502.0,13.0,115,1
517,Male,51,1,48.0,0,1-2 Year,Yes,2630.0,15.0,123,1
518,Male,43,1,28.0,0,1-2 Year,Yes,26171.0,26.0,129,1
519,Male,53,1,49.0,0,1-2 Year,Yes,35350.0,26.0,47,1
520,Female,44,1,24.0,0,1-2 Year,Yes,29629.0,124.0,206,1
521,Male,65,1,28.0,0,> 2 Years,Yes,32250.0,26.0,206,1
522,Female,44,1,11.0,0,1-2 Year,Yes,35996.0,26.0,81,1
523,Male,39,1,36.0,0,1-2 Year,Yes,37522.0,124.0,10,1
524,Female,35,1,28.0,0,1-2 Year,Yes,28510.0,26.0,16,1
525,Male,63,1,8.0,0,1-2 Year,Yes,65482.0,124.0,271,1
526,Male,55,1,28.0,0,> 2 Years,Yes,39833.0,26.0,231,1
527,Male,52,1,39.0,0,1-2 Year,Yes,24395.0,26.0,89,1
528,Female,38,1,28.0,0,1-2 Year,Yes,28887.0,124.0,77,1
529,Male,35,1,8.0,0,1-2 Year,Yes,45104.0,124.0,83,1
530,Female,23,1,28.0,0,< 1 Year,Yes,30251.0,156.0,69,1
531,Male,53,1,28.0,0,1-2 Year,Yes,49091.0,26.0,180,1
532,Female,26,1,29.0,0,< 1 Year,Yes,33486.0,26.0,247,1
533,Male,38,1,33.0,0,1-2 Year,Yes,2630.0,156.0,219,1
534,Female,48,1,7.0,0,1-2 Year,Yes,30194.0,124.0,84,1
535,Female,23,1,49.0,0,< 1 Year,Yes,40876.0,152.0,10,1
536,Male,56,1,13.0,0,1-2 Year,Yes,32339.0,124.0,118,1
537,Male,59,1,46.0,0,1-2 Year,Yes,2630.0,26.0,149,1
538,Male,56,1,28.0,0,> 2 Years,Yes,43844.0,26.0,37,1
539,Male,29,1,28.0,0,< 1 Year,Yes,28052.0,121.0,41,1
540,Male,34,1,19.0,0,1-2 Year,Yes,30135.0,26.0,209,1
541,Male,58,1,28.0,0,1-2 Year,Yes,2630.0,158.0,180,1
542,Male,28,1,33.0,0,1-2 Year,Yes,26882.0,155.0,297,1
543,Male,51,1,28.0,0,> 2 Years,Yes,2630.0,26.0,135,1
544,Male,54,1,48.0,0,> 2 Years,Yes,2630.0,15.0,119,1
545,Male,50,1,41.0,0,> 2 Years,Yes,29984.0,124.0,299,1
546,Male,29,1,7.0,0,< 1 Year,Yes,2630.0,152.0,79,1
547,Male,40,1,29.0,0,1-2 Year,Yes,34132.0,124.0,196,1
548,Male,68,1,28.0,0,1-2 Year,Yes,22054.0,122.0,213,1
549,Male,47,1,46.0,0,1-2 Year,Yes,39990.0,124.0,67,1
550,Male,58,1,26.0,0,1-2 Year,Yes,2630.0,124.0,187,1
551,Male,27,1,35.0,0,1-2 Year,Yes,2630.0,157.0,244,1
552,Male,36,1,11.0,0,1-2 Year,Yes,2630.0,156.0,270,1
553,Male,46,1,3.0,0,1-2 Year,Yes,23313.0,156.0,21,1
554,Male,48,1,28.0,0,1-2 Year,Yes,47712.0,26.0,264,1
555,Male,41,1,28.0,0,1-2 Year,Yes,37870.0,26.0,50,1
556,Female,22,1,14.0,0,1-2 Year,Yes,26584.0,124.0,292,1
557,Male,54,1,29.0,0,1-2 Year,Yes,38964.0,124.0,284,1
558,Male,61,1,28.0,0,1-2 Year,Yes,23421.0,156.0,282,1
559,Male,43,1,15.0,0,1-2 Year,Yes,51530.0,86.0,236,1
560,Male,48,1,28.0,0,1-2 Year,Yes,38077.0,4.0,87,1
561,Female,43,1,15.0,0,1-2 Year,Yes,29391.0,156.0,69,1
562,Female,38,1,40.0,0,1-2 Year,Yes,2630.0,26.0,269,1
563,Female,33,1,28.0,0,< 1 Year,Yes,26481.0,26.0,84,1
564,Male,42,1,41.0,0,1-2 Year,Yes,29195.0,124.0,103,1
565,Female,30,1,28.0,0,< 1 Year,Yes,28114.0,124.0,290,1
566,Male,20,1,16.0,0,< 1 Year,Yes,33961.0,160.0,48,1
567,Female,45,1,49.0,0,1-2 Year,Yes,126576.0,26.0,152,1
568,Male,42,1,28.0,0,1-2 Year,Yes,30515.0,26.0,206,1
569,Male,57,1,39.0,0,1-2 Year,Yes,2630.0,15.0,87,1
570,Female,34,1,41.0,0,1-2 Year,Yes,24530.0,26.0,49,1
571,Male,49,1,28.0,0,1-2 Year,Yes,49426.0,122.0,214,1
572,Male,31,1,11.0,0,< 1 Year,Yes,43273.0,124.0,136,1
573,Female,26,1,33.0,0,< 1 Year,Yes,30063.0,152.0,141,1
574,Female,36,1,28.0,0,1-2 Year,Yes,47744.0,122.0,136,1
575,Male,44,1,28.0,0,> 2 Years,Yes,30025.0,124.0,262,1
576,Male,20,1,11.0,0,1-2 Year,Yes,30820.0,156.0,136,1
577,Male,51,1,8.0,0,1-2 Year,Yes,32181.0,26.0,242,1
578,Female,39,1,11.0,0,1-2 Year,Yes,35525.0,152.0,148,1
579,Female,30,1,28.0,0,< 1 Year,Yes,2630.0,26.0,58,1
580,Female,54,1,41.0,0,1-2 Year,Yes,41597.0,26.0,55,1
581,Male,40,1,46.0,0,1-2 Year,Yes,2630.0,26.0,28,1
582,Female,31,1,28.0,0,1-2 Year,Yes,33427.0,156.0,38,1
583,Male,80,1,28.0,0,1-2 Year,No,31137.0,26.0,276,1
584,Female,48,1,33.0,0,1-2 Year,Yes,33325.0,124.0,194,1
585,Male,41,1,12.0,0,1-2 Year,Yes,2630.0,124.0,94,1
586,Male,42,1,28.0,0,> 2 Years,Yes,48898.0,157.0,180,1
587,Male,53,1,28.0,0,1-2 Year,Yes,30000.0,124.0,125,1
588,Female,36,1,1.0,0,1-2 Year,Yes,2630.0,124.0,19,1
589,Male,50,1,15.0,0,> 2 Years,Yes,32923.0,124.0,282,1
590,Female,39,1,28.0,0,1-2 Year,Yes,47726.0,124.0,54,1
591,Male,45,1,28.0,0,1-2 Year,Yes,40679.0,26.0,48,1
592,Female,24,1,35.0,0,< 1 Year,Yes,37022.0,152.0,293,1
593,Female,45,1,28.0,0,1-2 Year,Yes,27055.0,124.0,225,1
594,Male,52,1,28.0,0,1-2 Year,Yes,42547.0,26.0,225,1
595,Male,57,1,29.0,0,> 2 Years,Yes,29202.0,157.0,283,1
596,Male,49,1,28.0,0,1-2 Year,Yes,32761.0,26.0,56,1
597,Male,41,1,8.0,0,1-2 Year,Yes,38362.0,26.0,213,1
598,Female,49,1,11.0,0,1-2 Year,Yes,39276.0,157.0,74,1
599,Male,45,1,50.0,0,1-2 Year,Yes,41182.0,8.0,256,1
600,Male,49,1,41.0,0,> 2 Years,Yes,38721.0,26.0,153,1
601,Male,35,1,29.0,0,1-2 Year,Yes,36008.0,124.0,68,1
602,Female,79,0,28.0,0,1-2 Year,Yes,63141.0,122.0,219,1
603,Male,38,1,41.0,0,1-2 Year,Yes,35945.0,12.0,126,1
604,Female,48,1,41.0,0,1-2 Year,Yes,27149.0,26.0,211,1
605,Male,65,1,8.0,0,> 2 Years,Yes,40984.0,124.0,23,1
606,Male,35,1,28.0,0,1-2 Year,Yes,56860.0,124.0,12,1
607,Male,49,1,33.0,0,1-2 Year,Yes,39485.0,132.0,246,1
608,Male,38,1,28.0,0,1-2 Year,Yes,57773.0,124.0,296,1
609,Male,52,1,8.0,0,1-2 Year,Yes,59904.0,26.0,241,1
610,Male,47,1,28.0,0,1-2 Year,Yes,39843.0,124.0,82,1
611,Female,47,1,28.0,0,1-2 Year,Yes,42225.0,26.0,64,1
612,Female,36,1,28.0,0,1-2 Year,Yes,37497.0,124.0,27,1
613,Female,35,1,28.0,0,1-2 Year,Yes,32815.0,124.0,150,1
614,Male,29,1,41.0,0,< 1 Year,Yes,38407.0,152.0,68,1
615,Male,45,1,28.0,0,1-2 Year,Yes,32908.0,124.0,224,1
616,Male,27,1,38.0,0,< 1 Year,No,48034.0,152.0,59,1
617,Male,57,1,45.0,0,1-2 Year,Yes,24912.0,26.0,41,1
618,Male,36,1,3.0,0,1-2 Year,Yes,30537.0,157.0,75,1
619,Female,29,1,28.0,0,1-2 Year,Yes,41894.0,26.0,229,1
620,Male,57,1,28.0,0,1-2 Year,Yes,53524.0,124.0,119,1
621,Female,48,1,28.0,0,1-2 Year,Yes,29446.0,26.0,74,1
622,Male,22,1,49.0,0,< 1 Year,No,26341.0,152.0,266,1
623,Female,65,1,20.0,0,1-2 Year,Yes,2630.0,133.0,63,1
624,Female,31,1,33.0,0,1-2 Year,Yes,2630.0,124.0,66,1
625,Male,45,1,13.0,0,1-2 Year,Yes,32065.0,152.0,266,1
626,Male,37,1,10.0,0,1-2 Year,Yes,20936.0,124.0,83,1
627,Male,52,1,28.0,0,1-2 Year,Yes,45865.0,26.0,17,1
628,Female,56,1,45.0,0,1-2 Year,Yes,32140.0,13.0,120,1
629,Male,43,1,36.0,0,1-2 Year,Yes,36750.0,124.0,44,1
630,Male,25,1,28.0,0,< 1 Year,Yes,41282.0,152.0,299,1
631,Female,43,1,28.0,0,1-2 Year,Yes,32135.0,124.0,46,1
632,Female,74,1,28.0,0,1-2 Year,Yes,27247.0,29.0,221,1
633,Female,33,1,28.0,0,1-2 Year,Yes,2630.0,157.0,243,1
634,Female,49,1,28.0,0,1-2 Year,Yes,33393.0,26.0,172,1
635,Female,59,1,28.0,0,> 2 Years,Yes,58559.0,26.0,260,1
636,Male,38,1,28.0,0,1-2 Year,Yes,50785.0,122.0,267,1
637,Male,40,1,28.0,0,1-2 Year,Yes,37906.0,124.0,144,1
638,Female,24,1,49.0,0,< 1 Year,Yes,33291.0,151.0,167,1
639,Male,42,1,39.0,0,1-2 Year,Yes,2630.0,122.0,107,1
640,Male,53,1,20.0,0,1-2 Year,Yes,2630.0,124.0,182,1
641,Male,47,1,46.0,0,1-2 Year,Yes,30580.0,26.0,84,1
642,Male,50,1,28.0,0,> 2 Years,Yes,59368.0,124.0,39,1
643,Female,48,1,41.0,0,1-2 Year,Yes,20164.0,60.0,219,1
644,Female,58,1,28.0,0,1-2 Year,Yes,33391.0,122.0,118,1
645,Female,42,1,41.0,0,1-2 Year,Yes,2630.0,156.0,191,1
646,Male,31,1,11.0,0,1-2 Year,Yes,2630.0,156.0,147,1
647,Female,46,1,8.0,0,1-2 Year,Yes,34626.0,31.0,284,1
648,Female,42,1,28.0,0,1-2 Year,Yes,40284.0,26.0,22,1
649,Female,48,1,28.0,0,1-2 Year,Yes,48432.0,122.0,47,1
650,Female,23,1,49.0,0,< 1 Year,Yes,30363.0,152.0,191,1
651,Male,44,1,28.0,0,1-2 Year,Yes,37396.0,26.0,69,1
652,Male,24,1,15.0,0,< 1 Year,Yes,34164.0,152.0,217,1
653,Female,32,1,3.0,0,< 1 Year,Yes,20611.0,152.0,45,1
654,Male,46,1,28.0,0,1-2 Year,Yes,39465.0,26.0,59,1
655,Female,65,1,46.0,0,1-2 Year,Yes,21937.0,157.0,27,1
656,Male,25,1,11.0,0,1-2 Year,Yes,20283.0,124.0,193,1
657,Male,45,1,11.0,0,1-2 Year,Yes,35152.0,124.0,270,1
658,Male,34,1,7.0,0,1-2 Year,Yes,2630.0,26.0,288,1
659,Female,46,1,8.0,0,1-2 Year,Yes,46563.0,7.0,222,1
660,Male,45,1,41.0,0,1-2 Year,Yes,30542.0,109.0,110,1
661,Male,30,1,28.0,0,< 1 Year,Yes,25813.0,124.0,255,1
662,Male,21,1,29.0,0,1-2 Year,Yes,40940.0,124.0,240,1
663,Male,34,1,28.0,0,1-2 Year,Yes,56913.0,26.0,132,1
664,Male,32,1,21.0,0,< 1 Year,Yes,23868.0,124.0,85,1
665,Male,31,1,3.0,0,< 1 Year,Yes,31991.0,154.0,151,1
666,Female,33,1,8.0,0,< 1 Year,Yes,2630.0,124.0,40,1
667,Female,36,1,28.0,0,1-2 Year,Yes,31312.0,124.0,205,1
668,Female,77,1,8.0,0,1-2 Year,Yes,34552.0,124.0,145,1
669,Female,29,1,28.0,0,< 1 Year,Yes,39333.0,154.0,199,1
670,Male,65,1,48.0,0,1-2 Year,Yes,2630.0,26.0,222,1
671,Male,42,1,46.0,0,1-2 Year,Yes,2630.0,124.0,203,1
672,Male,41,1,28.0,0,1-2 Year,Yes,76258.0,26.0,134,1
673,Male,47,1,28.0,0,1-2 Year,Yes,54156.0,124.0,277,1
674,Female,31,1,28.0,0,1-2 Year,Yes,46737.0,26.0,112,1
675,Female,56,1,28.0,0,1-2 Year,Yes,2630.0,124.0,37,1
676,Female,29,1,41.0,0,< 1 Year,Yes,28551.0,152.0,238,1
677,Male,36,1,28.0,0,1-2 Year,Yes,44240.0,124.0,223,1
678,Male,52,1,41.0,0,> 2 Years,Yes,36548.0,26.0,272,1
679,Female,55,1,28.0,0,1-2 Year,Yes,45721.0,124.0,88,1
680,Male,38,1,28.0,0,1-2 Year,Yes,38565.0,13.0,191,1
681,Female,61,1,41.0,0,1-2 Year,Yes,44407.0,124.0,215,1
682,Male,49,1,8.0,0,> 2 Years,Yes,81743.0,25.0,277,1
683,Male,53,1,41.0,0,1-2 Year,Yes,37204.0,124.0,79,1
684,Female,52,1,45.0,0,1-2 Year,Yes,2630.0,156.0,226,1
685,Female,45,1,8.0,0,1-2 Year,Yes,37633.0,154.0,45,1
686,Female,55,1,28.0,0,1-2 Year,Yes,28941.0,26.0,102,1
687,Female,70,1,8.0,0,1-2 Year,Yes,96724.0,25.0,288,1
688,Female,43,1,28.0,0,1-2 Year,Yes,53869.0,122.0,231,1
689,Female,28,1,18.0,0,< 1 Year,Yes,2630.0,124.0,113,1
690,Female,40,1,28.0,0,1-2 Year,Yes,54649.0,124.0,139,1
691,Male,43,1,28.0,0,1-2 Year,Yes,28528.0,124.0,245,1
692,Male,46,1,28.0,0,1-2 Year,Yes,35395.0,124.0,251,1
693,Male,33,1,8.0,0,1-2 Year,Yes,47252.0,157.0,278,1
694,Male,43,1,28.0,0,1-2 Year,Yes,34622.0,124.0,118,1
695,Male,68,1,8.0,0,1-2 Year,Yes,48534.0,26.0,140,1
696,Male,41,1,23.0,0,1-2 Year,Yes,41928.0,125.0,175,1
697,Male,41,1,43.0,0,1-2 Year,Yes,27036.0,157.0,42,1
698,Male,36,1,28.0,0,1-2 Year,Yes,34800.0,124.0,17,1
699,Female,38,1,14.0,0,1-2 Year,Yes,40974.0,124.0,295,1
700,Male,64,1,8.0,0,> 2 Years,Yes,42392.0,26.0,131,1
701,Female,35,1,3.0,0,1-2 Year,Yes,2630.0,26.0,28,1
702,Female,28,1,12.0,0,1-2 Year,Yes,22722.0,124.0,52,1
703,Female,41,1,28.0,0,1-2 Year,Yes,32259.0,4.0,240,1
704,Male,26,1,41.0,0,< 1 Year,Yes,22208.0,124.0,226,1
705,Female,59,1,22.0,0,1-2 Year,Yes,2630.0,26.0,139,1
706,Female,44,1,28.0,0,1-2 Year,Yes,2630.0,157.0,249,1
707,Female,44,1,43.0,0,1-2 Year,Yes,2630.0,156.0,16,1
708,Male,49,1,28.0,0,1-2 Year,Yes,37214.0,26.0,158,1
709,Male,29,1,28.0,0,< 1 Year,Yes,95221.0,124.0,21,1
710,Male,33,1,23.0,0,< 1 Year,Yes,2630.0,152.0,217,1
711,Male,30,1,3.0,0,1-2 Year,Yes,36710.0,154.0,148,1
