,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
363,Female,41,1,28.0,0,1-2 Year,Yes,31655.0,26.0,211,0
364,Male,26,1,28.0,1,< 1 Year,No,40361.0,151.0,283,0
365,Male,33,1,30.0,0,< 1 Year,Yes,2630.0,124.0,234,1
366,Female,27,1,46.0,1,< 1 Year,No,2630.0,152.0,99,0
367,Male,20,1,10.0,0,< 1 Year,Yes,30804.0,160.0,73,0
368,Male,65,1,28.0,0,1-2 Year,No,40651.0,124.0,108,0
369,Male,39,1,50.0,0,> 2 Years,Yes,47929.0,26.0,102,0
370,Female,32,1,41.0,1,< 1 Year,No,31721.0,152.0,121,0
371,Male,24,1,36.0,1,< 1 Year,No,34523.0,152.0,52,0
372,Male,31,1,46.0,0,1-2 Year,Yes,28358.0,26.0,121,0
373,Female,71,1,28.0,0,1-2 Year,Yes,32216.0,122.0,172,0
374,Female,23,1,6.0,1,< 1 Year,No,31365.0,152.0,16,0
375,Male,43,1,28.0,0,1-2 Year,Yes,27330.0,124.0,212,0
376,Female,24,1,37.0,0,< 1 Year,Yes,32263.0,124.0,242,0
377,Female,62,1,28.0,1,1-2 Year,No,45760.0,13.0,261,0
378,Male,51,1,34.0,0,1-2 Year,Yes,2630.0,156.0,175,0
379,Male,77,1,33.0,1,1-2 Year,No,2630.0,26.0,238,0
380,Male,22,1,43.0,0,< 1 Year,Yes,27388.0,160.0,145,0
381,Male,70,1,33.0,1,1-2 Year,No,44047.0,26.0,241,0
382,Female,22,1,25.0,1,< 1 Year,No,28276.0,152.0,125,0
383,Male,36,1,28.0,0,1-2 Year,Yes,37116.0,124.0,172,1
384,Female,42,1,28.0,0,1-2 Year,Yes,50129.0,154.0,18,0
385,Male,52,1,6.0,0,1-2 Year,Yes,22850.0,124.0,146,0
386,Female,25,1,8.0,1,< 1 Year,No,51019.0,152.0,21,0
387,Male,41,1,28.0,0,1-2 Year,Yes,47575.0,124.0,246,0
388,Male,43,1,41.0,0,1-2 Year,Yes,24722.0,124.0,17,0
389,Female,62,1,15.0,0,1-2 Year,No,52188.0,26.0,131,0
390,Male,47,1,28.0,0,1-2 Year,Yes,49934.0,124.0,262,0
391,Male,26,1,46.0,1,< 1 Year,No,29792.0,152.0,181,0
392,Male,49,1,28.0,0,1-2 Year,Yes,2630.0,26.0,46,0
393,Male,44,1,28.0,0,1-2 Year,Yes,43759.0,124.0,57,1
394,Male,23,1,28.0,1,< 1 Year,No,48396.0,152.0,126,0
395,Male,26,1,47.0,1,< 1 Year,No,44429.0,152.0,57,0
396,Female,24,1,7.0,0,< 1 Year,Yes,35632.0,152.0,59,0
397,Male,54,1,28.0,0,1-2 Year,Yes,36874.0,26.0,275,0
398,Female,24,1,6.0,1,< 1 Year,No,42281.0,152.0,277,0
399,Male,20,1,41.0,0,< 1 Year,Yes,2630.0,156.0,222,1
400,Male,43,1,29.0,0,1-2 Year,Yes,26906.0,124.0,238,0
401,Male,55,1,15.0,0,1-2 Year,Yes,2630.0,156.0,224,1
402,Female,22,1,8.0,1,< 1 Year,No,33556.0,152.0,186,0
403,Female,48,1,8.0,0,1-2 Year,Yes,65722.0,124.0,177,0
404,Male,23,1,29.0,1,< 1 Year,No,44138.0,152.0,62,0
405,Female,62,1,28.0,1,1-2 Year,No,2630.0,26.0,125,0
406,Male,51,1,8.0,0,1-2 Year,Yes,33559.0,26.0,227,0
407,Female,35,1,28.0,0,1-2 Year,No,29564.0,124.0,14,0
408,Female,28,1,28.0,1,< 1 Year,No,52823.0,152.0,275,1
409,Female,43,1,28.0,1,1-2 Year,No,43021.0,26.0,107,0
410,Male,26,1,21.0,1,< 1 Year,No,16613.0,152.0,282,0
411,Male,23,1,29.0,1,< 1 Year,No,43613.0,152.0,249,0
412,Male,21,1,46.0,1,< 1 Year,No,25599.0,160.0,219,0
413,Female,37,1,28.0,0,1-2 Year,Yes,41150.0,152.0,255,0
414,Female,25,1,46.0,1,< 1 Year,Yes,36412.0,152.0,68,0
415,Male,28,1,46.0,0,< 1 Year,Yes,42661.0,124.0,21,0
416,Female,38,1,28.0,0,1-2 Year,Yes,30523.0,124.0,280,1
417,Male,79,1,41.0,1,1-2 Year,No,17985.0,26.0,216,0
418,Male,24,1,28.0,0,1-2 Year,Yes,42684.0,157.0,236,0
419,Female,28,1,15.0,0,< 1 Year,Yes,2630.0,152.0,171,0
420,Male,54,1,31.0,1,1-2 Year,No,2630.0,18.0,17,0
421,Female,39,1,29.0,1,1-2 Year,No,31824.0,26.0,59,0
422,Female,76,1,28.0,0,1-2 Year,Yes,51818.0,122.0,37,0
423,Male,53,1,28.0,0,1-2 Year,Yes,37251.0,124.0,94,0
424,Male,60,1,3.0,0,1-2 Year,Yes,37625.0,18.0,30,0
425,Female,76,1,28.0,1,1-2 Year,No,28095.0,122.0,24,0
426,Male,40,1,29.0,0,1-2 Year,Yes,25037.0,124.0,27,0
427,Male,48,1,33.0,0,1-2 Year,Yes,2630.0,124.0,19,0
428,Female,27,1,3.0,1,< 1 Year,No,28435.0,160.0,106,0
429,Female,41,1,28.0,0,1-2 Year,Yes,43423.0,124.0,141,1
430,Male,24,1,30.0,1,< 1 Year,No,2630.0,152.0,226,0
431,Male,42,1,28.0,0,1-2 Year,Yes,38307.0,26.0,287,0
432,Male,54,1,28.0,0,1-2 Year,Yes,51420.0,13.0,226,0
433,Female,23,1,6.0,1,< 1 Year,No,20855.0,152.0,159,0
434,Male,26,1,21.0,1,< 1 Year,No,52351.0,152.0,156,0
435,Female,45,1,0.0,0,1-2 Year,No,2630.0,55.0,235,0
436,Female,22,1,28.0,0,< 1 Year,Yes,63438.0,152.0,85,0
437,Female,30,1,41.0,1,< 1 Year,No,29680.0,152.0,102,0
438,Male,27,1,6.0,1,< 1 Year,No,21078.0,152.0,51,0
439,Male,31,1,28.0,1,< 1 Year,No,39596.0,152.0,55,0
440,Male,45,1,28.0,0,1-2 Year,Yes,38792.0,36.0,148,1
441,Female,36,1,28.0,1,1-2 Year,Yes,2630.0,26.0,94,0
442,Female,23,1,9.0,0,< 1 Year,Yes,27596.0,152.0,182,0
443,Female,29,1,28.0,0,< 1 Year,Yes,44664.0,26.0,236,0
444,Female,27,1,28.0,0,< 1 Year,Yes,43457.0,152.0,35,0
445,Male,43,1,28.0,1,1-2 Year,No,26692.0,13.0,133,0
446,Male,29,1,42.0,0,< 1 Year,Yes,33697.0,154.0,151,1
447,Male,67,1,35.0,1,1-2 Year,No,42994.0,26.0,294,0
448,Female,25,1,29.0,1,< 1 Year,No,40137.0,152.0,87,0
449,Male,42,1,35.0,1,1-2 Year,No,21130.0,152.0,33,0
450,Female,24,1,41.0,0,< 1 Year,Yes,2630.0,152.0,288,1
451,Female,50,1,8.0,0,1-2 Year,Yes,30112.0,124.0,127,0
452,Male,69,1,41.0,1,1-2 Year,No,32278.0,26.0,129,0
453,Female,42,1,28.0,0,1-2 Year,Yes,27698.0,29.0,99,1
454,Female,24,1,36.0,0,< 1 Year,Yes,27070.0,160.0,82,0
455,Female,48,1,28.0,0,> 2 Years,Yes,53953.0,26.0,199,1
456,Female,22,1,11.0,1,< 1 Year,No,37333.0,152.0,233,0
457,Female,39,1,28.0,0,1-2 Year,Yes,51636.0,124.0,170,0
458,Male,27,1,29.0,1,< 1 Year,No,27456.0,152.0,182,0
459,Male,24,1,28.0,0,< 1 Year,Yes,2630.0,151.0,156,0
460,Male,60,1,15.0,0,1-2 Year,Yes,2630.0,152.0,131,0
461,Male,22,1,11.0,0,< 1 Year,Yes,44518.0,152.0,18,0
462,Male,27,1,41.0,1,< 1 Year,No,26300.0,152.0,146,0
463,Female,26,1,33.0,0,1-2 Year,Yes,35144.0,124.0,225,1
464,Female,50,1,20.0,0,1-2 Year,Yes,2630.0,26.0,219,0
465,Female,72,1,28.0,1,1-2 Year,No,39950.0,13.0,163,0
466,Female,21,1,3.0,0,< 1 Year,Yes,29904.0,152.0,113,0
467,Male,32,1,28.0,0,1-2 Year,Yes,25521.0,124.0,77,1
468,Female,55,1,18.0,1,1-2 Year,No,31615.0,124.0,226,0
469,Male,40,1,46.0,1,1-2 Year,No,2630.0,119.0,150,0
470,Male,23,1,4.0,0,1-2 Year,Yes,2630.0,156.0,103,1
471,Male,54,1,8.0,0,1-2 Year,Yes,51157.0,124.0,265,0
472,Female,43,1,28.0,0,1-2 Year,Yes,2630.0,156.0,224,0
473,Female,23,1,13.0,1,< 1 Year,No,21945.0,160.0,280,0
474,Male,48,1,28.0,1,1-2 Year,Yes,70452.0,25.0,282,0
475,Male,45,1,8.0,0,1-2 Year,Yes,33787.0,124.0,94,0
476,Male,31,1,15.0,1,< 1 Year,No,43352.0,152.0,188,0
477,Female,54,1,28.0,0,1-2 Year,Yes,35166.0,122.0,58,0
478,Female,21,1,50.0,1,< 1 Year,No,39631.0,152.0,11,0
479,Male,70,1,28.0,0,> 2 Years,Yes,41016.0,26.0,250,0
480,Female,27,1,33.0,1,< 1 Year,No,24971.0,152.0,44,0
481,Male,41,1,41.0,0,1-2 Year,Yes,27497.0,124.0,238,0
482,Male,21,1,29.0,1,< 1 Year,No,2630.0,152.0,61,0
483,Female,54,1,8.0,0,1-2 Year,Yes,33672.0,26.0,164,1
484,Male,38,1,28.0,1,1-2 Year,No,53342.0,26.0,120,0
485,Male,54,1,35.0,0,1-2 Year,Yes,27445.0,26.0,282,1
486,Male,71,1,28.0,0,> 2 Years,Yes,52314.0,26.0,211,0
487,Male,45,1,28.0,0,1-2 Year,Yes,51355.0,124.0,163,1
488,Male,55,1,28.0,0,1-2 Year,Yes,37742.0,122.0,96,1
489,Male,65,1,28.0,1,1-2 Year,No,2630.0,26.0,93,0
490,Female,43,1,28.0,0,1-2 Year,Yes,39392.0,124.0,66,1
491,Male,49,1,28.0,0,1-2 Year,Yes,37254.0,122.0,210,0
492,Female,30,1,8.0,0,1-2 Year,Yes,38991.0,154.0,202,1
493,Female,31,1,12.0,1,< 1 Year,No,2630.0,152.0,179,0
494,Female,20,1,30.0,1,< 1 Year,No,22580.0,160.0,184,0
495,Male,36,1,46.0,1,1-2 Year,No,26820.0,26.0,260,0
496,Male,45,1,28.0,0,1-2 Year,Yes,38978.0,26.0,291,0
497,Male,44,1,45.0,0,1-2 Year,Yes,25619.0,124.0,256,1
498,Female,34,1,28.0,0,< 1 Year,Yes,40686.0,124.0,32,1
499,Male,42,1,28.0,0,1-2 Year,Yes,32867.0,158.0,115,0
500,Male,43,1,28.0,0,1-2 Year,Yes,47482.0,26.0,187,0
501,Male,28,1,30.0,0,< 1 Year,Yes,54825.0,152.0,145,0
502,Female,67,1,15.0,1,1-2 Year,No,23542.0,124.0,39,0
503,Female,49,1,35.0,0,1-2 Year,Yes,34382.0,124.0,293,1
504,Male,26,1,46.0,1,< 1 Year,No,23577.0,152.0,114,0
505,Male,24,1,8.0,1,< 1 Year,No,41589.0,152.0,217,0
506,Female,24,1,25.0,1,< 1 Year,No,35179.0,152.0,276,0
507,Male,44,1,49.0,0,1-2 Year,Yes,29932.0,124.0,155,0
508,Male,57,1,6.0,0,1-2 Year,Yes,26987.0,116.0,187,0
509,Male,49,1,8.0,0,1-2 Year,Yes,51159.0,26.0,37,0
510,Male,24,1,14.0,1,< 1 Year,No,22692.0,152.0,92,0
511,Male,23,1,41.0,1,< 1 Year,No,34782.0,152.0,276,0
512,Male,33,1,28.0,0,1-2 Year,Yes,2630.0,124.0,208,1
513,Male,40,1,28.0,0,> 2 Years,Yes,41010.0,124.0,31,1
514,Male,27,1,30.0,1,< 1 Year,No,28143.0,160.0,102,0
515,Female,24,1,36.0,1,< 1 Year,No,61725.0,152.0,34,0
516,Male,79,1,30.0,1,1-2 Year,No,27904.0,26.0,89,0
517,Male,46,1,28.0,0,1-2 Year,Yes,37120.0,122.0,72,0
518,Female,52,1,41.0,0,1-2 Year,Yes,31711.0,26.0,63,0
519,Male,32,1,28.0,0,1-2 Year,Yes,27858.0,124.0,59,0
520,Female,42,1,28.0,1,1-2 Year,Yes,52688.0,26.0,152,0
521,Male,52,1,46.0,1,1-2 Year,No,41521.0,26.0,241,0
522,Female,60,1,29.0,0,1-2 Year,Yes,38634.0,26.0,128,0
523,Female,37,1,28.0,0,1-2 Year,Yes,46932.0,26.0,26,0
524,Male,24,1,28.0,1,< 1 Year,No,66686.0,152.0,115,0
525,Male,61,1,28.0,1,1-2 Year,No,34945.0,26.0,294,0
526,Male,27,1,28.0,1,< 1 Year,No,37174.0,152.0,169,0
527,Male,22,1,25.0,1,< 1 Year,No,25855.0,152.0,244,0
528,Male,24,1,3.0,1,< 1 Year,No,30157.0,152.0,293,0
529,Male,44,1,28.0,0,1-2 Year,Yes,45809.0,124.0,52,0
530,Female,29,1,46.0,0,1-2 Year,No,2630.0,156.0,128,1
531,Male,30,1,35.0,0,< 1 Year,Yes,2630.0,152.0,234,1
532,Male,47,1,46.0,1,1-2 Year,No,23697.0,26.0,47,0
533,Female,24,1,3.0,0,< 1 Year,Yes,36385.0,160.0,36,1
534,Male,26,1,11.0,1,< 1 Year,No,26614.0,152.0,65,0
535,Male,27,1,30.0,1,< 1 Year,No,22906.0,152.0,290,0
536,Female,29,1,8.0,1,< 1 Year,No,43511.0,152.0,53,0
537,Male,45,1,28.0,0,> 2 Years,Yes,2630.0,156.0,168,0
538,Female,31,1,20.0,0,1-2 Year,Yes,2630.0,156.0,220,1
539,Female,47,1,3.0,0,1-2 Year,Yes,31688.0,154.0,56,0
540,Male,63,1,28.0,0,> 2 Years,Yes,2630.0,156.0,269,0
541,Female,78,1,23.0,1,1-2 Year,No,33809.0,26.0,247,0
542,Male,23,1,36.0,0,< 1 Year,Yes,33860.0,152.0,272,0
543,Female,23,1,13.0,1,< 1 Year,No,28760.0,152.0,166,0
544,Female,23,1,50.0,1,< 1 Year,No,33196.0,152.0,252,0
545,Female,24,1,28.0,1,< 1 Year,No,2630.0,152.0,94,0
546,Male,43,1,28.0,1,1-2 Year,No,33473.0,25.0,112,0
547,Female,41,1,28.0,1,1-2 Year,No,2630.0,60.0,195,0
548,Male,65,1,30.0,0,1-2 Year,Yes,2630.0,124.0,130,0
549,Female,23,1,12.0,1,< 1 Year,No,25667.0,152.0,275,0
550,Female,33,1,28.0,1,< 1 Year,No,40415.0,152.0,152,0
551,Male,54,1,21.0,0,1-2 Year,Yes,41055.0,163.0,164,0
552,Male,58,1,14.0,0,> 2 Years,Yes,30933.0,154.0,192,0
553,Female,70,1,28.0,0,> 2 Years,Yes,30261.0,122.0,189,0
554,Female,24,1,6.0,1,< 1 Year,No,24583.0,152.0,244,0
555,Male,56,1,3.0,0,1-2 Year,Yes,2630.0,124.0,34,0
556,Male,39,1,30.0,1,1-2 Year,No,2630.0,152.0,242,0
557,Female,22,1,28.0,1,< 1 Year,No,50784.0,152.0,221,0
558,Female,45,1,28.0,0,1-2 Year,Yes,2630.0,124.0,205,0
559,Female,54,1,28.0,1,1-2 Year,No,75482.0,26.0,184,0
560,Female,29,1,14.0,1,< 1 Year,Yes,28681.0,152.0,277,0
561,Female,22,1,46.0,1,< 1 Year,No,33580.0,152.0,104,0
562,Male,39,1,28.0,1,1-2 Year,No,38896.0,154.0,122,0
563,Female,20,1,37.0,1,< 1 Year,Yes,30003.0,160.0,184,0
564,Female,47,1,28.0,1,1-2 Year,No,31039.0,26.0,222,0
565,Female,35,1,28.0,0,1-2 Year,Yes,51884.0,122.0,235,0
566,Female,28,1,15.0,1,< 1 Year,No,41390.0,152.0,186,0
567,Male,27,1,6.0,1,< 1 Year,No,26379.0,152.0,239,0
568,Male,27,1,6.0,1,< 1 Year,No,25377.0,152.0,238,0
569,Female,54,1,28.0,0,1-2 Year,Yes,41128.0,26.0,200,0
570,Female,22,1,9.0,0,< 1 Year,Yes,35784.0,152.0,84,0
571,Male,58,1,28.0,1,1-2 Year,No,48179.0,124.0,77,0
572,Female,52,1,11.0,0,1-2 Year,Yes,39936.0,26.0,182,0
573,Male,51,1,28.0,0,> 2 Years,Yes,37402.0,124.0,132,0
574,Female,70,1,29.0,0,1-2 Year,Yes,45890.0,122.0,238,1
575,Male,24,1,15.0,1,< 1 Year,No,29525.0,160.0,158,0
576,Male,61,1,28.0,0,> 2 Years,Yes,60534.0,124.0,92,1
577,Female,25,1,41.0,1,< 1 Year,No,27037.0,152.0,75,0
578,Male,47,1,46.0,0,1-2 Year,Yes,2630.0,26.0,189,1
579,Male,40,1,9.0,0,1-2 Year,Yes,54481.0,125.0,93,1
580,Female,54,1,28.0,0,1-2 Year,Yes,29883.0,124.0,283,1
581,Male,58,0,10.0,1,1-2 Year,No,32850.0,124.0,196,0
582,Female,24,1,8.0,1,< 1 Year,No,58326.0,152.0,96,0
583,Male,38,1,28.0,1,1-2 Year,No,2630.0,122.0,274,0
584,Male,57,1,28.0,0,1-2 Year,Yes,38200.0,124.0,289,1
585,Female,47,1,28.0,0,1-2 Year,Yes,31853.0,26.0,69,0
586,Female,34,1,46.0,0,1-2 Year,Yes,27277.0,152.0,248,1
587,Female,45,1,28.0,0,1-2 Year,Yes,42243.0,26.0,135,0
588,Female,57,1,28.0,1,1-2 Year,No,59525.0,152.0,105,0
589,Female,40,1,46.0,0,1-2 Year,Yes,25477.0,154.0,68,0
590,Female,43,1,7.0,1,1-2 Year,No,29348.0,124.0,106,0
591,Female,34,1,28.0,1,1-2 Year,No,2630.0,152.0,96,0
592,Female,74,1,14.0,0,1-2 Year,Yes,49200.0,124.0,181,1
593,Male,54,1,28.0,0,1-2 Year,Yes,43941.0,124.0,177,1
594,Female,22,1,33.0,1,< 1 Year,No,34557.0,152.0,143,0
595,Female,41,1,28.0,1,1-2 Year,No,2630.0,26.0,127,0
596,Male,24,1,14.0,1,< 1 Year,No,24903.0,152.0,73,0
597,Female,56,1,28.0,0,> 2 Years,Yes,51073.0,124.0,198,1
598,Female,46,1,3.0,1,1-2 Year,No,21988.0,157.0,176,0
599,Male,55,1,48.0,0,1-2 Year,Yes,2630.0,26.0,245,1
600,Female,77,1,8.0,0,1-2 Year,Yes,39246.0,26.0,238,0
601,Female,32,1,18.0,1,< 1 Year,No,29558.0,152.0,277,0
602,Male,23,1,37.0,0,< 1 Year,Yes,43617.0,152.0,38,0
603,Female,23,1,32.0,0,< 1 Year,Yes,34768.0,152.0,40,1
604,Male,23,1,28.0,0,< 1 Year,Yes,51378.0,152.0,240,0
605,Female,41,1,26.0,0,1-2 Year,Yes,38662.0,124.0,178,1
606,Male,59,1,49.0,0,1-2 Year,Yes,2630.0,156.0,124,0
607,Male,63,1,8.0,0,1-2 Year,Yes,39148.0,7.0,156,0
608,Male,53,1,28.0,0,> 2 Years,Yes,34241.0,124.0,67,0
609,Male,22,1,36.0,1,< 1 Year,Yes,2630.0,160.0,156,0
610,Male,53,1,28.0,0,1-2 Year,Yes,29802.0,157.0,219,1
611,Male,39,1,35.0,0,1-2 Year,Yes,24980.0,154.0,252,0
612,Male,33,1,36.0,0,1-2 Year,Yes,2630.0,154.0,241,0
613,Female,25,1,21.0,1,< 1 Year,No,19249.0,152.0,274,0
614,Male,25,1,35.0,0,< 1 Year,Yes,2630.0,26.0,65,0
615,Female,50,1,39.0,0,1-2 Year,Yes,29787.0,26.0,185,1
616,Male,47,1,46.0,0,1-2 Year,Yes,2630.0,26.0,25,0
617,Male,33,1,38.0,0,1-2 Year,Yes,34133.0,154.0,292,0
618,Male,20,1,30.0,0,< 1 Year,Yes,25661.0,160.0,47,0
619,Female,25,1,50.0,1,< 1 Year,No,20892.0,152.0,112,0
620,Male,44,1,48.0,0,1-2 Year,Yes,2630.0,124.0,97,1
621,Male,23,1,11.0,0,< 1 Year,Yes,33812.0,152.0,59,0
622,Male,24,1,28.0,1,< 1 Year,No,68803.0,152.0,166,0
623,Female,42,1,28.0,1,1-2 Year,No,28002.0,26.0,30,0
624,Male,47,1,7.0,1,1-2 Year,No,58949.0,124.0,177,0
625,Male,26,1,10.0,1,< 1 Year,No,29301.0,152.0,30,0
626,Female,38,1,8.0,0,> 2 Years,Yes,38660.0,124.0,174,1
627,Female,25,1,14.0,1,< 1 Year,No,35868.0,152.0,109,0
628,Female,42,1,0.0,1,1-2 Year,No,2630.0,26.0,39,0
629,Female,26,1,28.0,1,< 1 Year,No,34074.0,152.0,218,0
630,Male,73,1,8.0,1,1-2 Year,No,34598.0,7.0,225,0
631,Female,44,1,30.0,0,1-2 Year,Yes,24137.0,124.0,279,0
632,Male,52,1,28.0,0,1-2 Year,No,42407.0,124.0,58,0
633,Female,24,1,14.0,0,< 1 Year,Yes,30384.0,152.0,94,0
634,Female,68,1,28.0,1,1-2 Year,No,60317.0,26.0,187,0
635,Female,51,1,28.0,0,1-2 Year,Yes,62731.0,26.0,30,0
636,Male,77,1,36.0,0,> 2 Years,Yes,32110.0,26.0,173,1
637,Female,61,1,3.0,1,1-2 Year,No,49125.0,26.0,281,0
638,Female,21,1,28.0,0,1-2 Year,Yes,2630.0,122.0,230,0
639,Male,25,1,49.0,1,< 1 Year,No,31043.0,152.0,195,0
640,Male,61,1,28.0,0,1-2 Year,Yes,35105.0,122.0,77,0
641,Female,22,1,15.0,0,< 1 Year,Yes,29949.0,152.0,150,1
642,Female,23,1,8.0,0,< 1 Year,Yes,40288.0,152.0,218,0
643,Male,77,1,28.0,1,1-2 Year,No,36564.0,26.0,75,0
644,Female,22,1,46.0,1,< 1 Year,No,21711.0,152.0,181,0
645,Male,28,1,23.0,0,1-2 Year,Yes,2630.0,163.0,67,1
646,Male,24,1,8.0,1,< 1 Year,No,39272.0,152.0,206,0
647,Male,25,1,2.0,0,< 1 Year,Yes,20428.0,152.0,125,0
648,Female,44,1,11.0,1,1-2 Year,No,33990.0,120.0,207,0
649,Male,37,1,35.0,0,1-2 Year,Yes,31838.0,124.0,76,0
650,Female,28,1,41.0,1,< 1 Year,No,31617.0,152.0,218,0
651,Male,21,1,28.0,0,< 1 Year,No,37145.0,152.0,32,0
652,Male,24,1,41.0,1,< 1 Year,No,58695.0,152.0,110,0
653,Female,24,1,9.0,1,< 1 Year,No,35914.0,160.0,51,0
654,Male,53,1,35.0,1,1-2 Year,No,32081.0,124.0,194,0
655,Male,46,1,28.0,0,1-2 Year,Yes,40195.0,124.0,268,0
656,Male,46,1,45.0,0,1-2 Year,Yes,2630.0,124.0,101,0
657,Male,71,1,28.0,1,1-2 Year,No,23102.0,26.0,296,0
658,Male,66,1,50.0,1,1-2 Year,No,24792.0,8.0,251,0
659,Female,50,1,8.0,0,1-2 Year,Yes,35548.0,157.0,151,0
660,Male,55,1,3.0,1,1-2 Year,No,2630.0,124.0,46,0
661,Female,20,1,39.0,0,< 1 Year,No,33130.0,160.0,161,0
662,Female,30,1,46.0,0,< 1 Year,Yes,27071.0,156.0,15,0
663,Male,25,1,28.0,0,< 1 Year,No,50593.0,152.0,100,0
664,Male,51,1,3.0,0,1-2 Year,Yes,19671.0,124.0,74,0
665,Female,25,1,46.0,1,< 1 Year,No,25766.0,152.0,10,0
666,Male,69,1,28.0,1,1-2 Year,No,58312.0,122.0,151,0
667,Male,23,1,30.0,1,< 1 Year,No,27842.0,152.0,216,0
668,Male,44,1,28.0,0,1-2 Year,Yes,40996.0,124.0,182,0
669,Male,30,1,28.0,0,< 1 Year,Yes,51167.0,124.0,73,1
670,Male,49,1,3.0,0,1-2 Year,Yes,2630.0,26.0,254,0
671,Female,44,1,28.0,0,1-2 Year,Yes,2630.0,55.0,70,0
672,Male,36,1,24.0,1,1-2 Year,No,28482.0,154.0,289,0
673,Female,24,1,45.0,0,< 1 Year,Yes,33148.0,151.0,287,0
674,Female,24,1,18.0,1,< 1 Year,No,33587.0,152.0,230,0
675,Male,27,1,25.0,1,< 1 Year,No,31332.0,152.0,212,0
676,Male,51,1,28.0,0,1-2 Year,Yes,40608.0,124.0,229,0
677,Male,25,1,12.0,1,< 1 Year,No,30054.0,152.0,222,0
678,Female,27,1,25.0,0,< 1 Year,Yes,33163.0,152.0,53,0
679,Male,25,1,46.0,1,< 1 Year,No,49355.0,152.0,196,0
680,Male,42,1,28.0,0,1-2 Year,Yes,82148.0,26.0,230,0
681,Male,52,1,28.0,0,1-2 Year,Yes,38801.0,124.0,95,1
682,Female,23,1,30.0,1,< 1 Year,No,26588.0,152.0,115,0
683,Female,26,1,11.0,1,< 1 Year,No,30516.0,152.0,288,0
684,Male,52,1,28.0,0,1-2 Year,Yes,34089.0,26.0,216,0
685,Male,44,1,8.0,0,1-2 Year,Yes,46022.0,26.0,49,0
686,Male,21,1,30.0,1,< 1 Year,No,25053.0,152.0,32,0
687,Female,52,1,28.0,1,1-2 Year,No,33814.0,124.0,171,0
688,Female,70,1,46.0,1,1-2 Year,No,2630.0,30.0,92,0
689,Female,52,1,28.0,0,1-2 Year,Yes,36086.0,26.0,144,1
690,Male,53,1,28.0,1,1-2 Year,Yes,2630.0,26.0,272,0
691,Male,31,1,10.0,1,< 1 Year,No,31698.0,152.0,25,0
692,Male,47,1,28.0,1,1-2 Year,No,47238.0,26.0,208,0
693,Female,49,1,28.0,0,> 2 Years,Yes,40596.0,26.0,100,0
694,Male,23,1,41.0,1,< 1 Year,No,2630.0,152.0,228,0
695,Female,50,1,28.0,1,1-2 Year,No,35577.0,124.0,103,0
696,Male,44,1,28.0,0,1-2 Year,No,31803.0,124.0,61,0
697,Female,27,1,2.0,1,< 1 Year,No,31632.0,152.0,245,0
698,Female,64,1,28.0,0,1-2 Year,Yes,2630.0,122.0,272,0
699,Female,28,1,31.0,1,< 1 Year,No,2630.0,152.0,42,0
700,Male,23,1,3.0,0,< 1 Year,Yes,2630.0,152.0,29,1
701,Male,47,1,8.0,0,1-2 Year,Yes,38633.0,26.0,30,1
702,Female,23,1,29.0,1,< 1 Year,No,43947.0,152.0,90,0
703,Female,23,1,2.0,0,< 1 Year,Yes,34516.0,152.0,173,0
704,Male,39,1,8.0,1,1-2 Year,No,44245.0,124.0,25,0
705,Male,37,1,28.0,0,1-2 Year,Yes,31539.0,124.0,23,1
706,Male,26,1,28.0,0,< 1 Year,Yes,2630.0,152.0,228,1
707,Female,62,1,28.0,1,1-2 Year,No,34435.0,152.0,13,0
708,Male,37,1,29.0,0,1-2 Year,No,43061.0,124.0,149,0
709,Male,26,1,31.0,0,< 1 Year,Yes,2630.0,152.0,151,1
710,Male,28,1,8.0,1,< 1 Year,No,38091.0,152.0,58,0
711,Male,31,1,33.0,1,< 1 Year,No,31639.0,152.0,151,0
712,Male,30,1,28.0,0,1-2 Year,Yes,54160.0,122.0,81,1
713,Male,39,1,8.0,1,1-2 Year,No,37996.0,152.0,28,0
714,Female,23,1,4.0,1,< 1 Year,No,35649.0,152.0,248,0
715,Female,39,1,28.0,1,1-2 Year,No,34198.0,26.0,274,0
716,Male,32,1,33.0,0,1-2 Year,Yes,36963.0,124.0,10,0
717,Male,37,1,5.0,0,1-2 Year,Yes,2630.0,157.0,138,0
718,Female,44,1,28.0,0,1-2 Year,Yes,47033.0,26.0,245,0
719,Male,30,1,14.0,0,< 1 Year,Yes,16692.0,152.0,241,0
720,Male,54,1,8.0,0,1-2 Year,Yes,41129.0,8.0,251,0
721,Female,25,1,13.0,0,< 1 Year,No,23260.0,152.0,47,0
722,Female,73,1,28.0,0,1-2 Year,Yes,24830.0,124.0,19,0
723,Male,22,1,40.0,0,< 1 Year,Yes,33957.0,152.0,110,0
724,Male,54,1,8.0,0,1-2 Year,No,2630.0,157.0,135,0
725,Female,24,1,11.0,0,< 1 Year,Yes,2630.0,163.0,283,0
726,Female,22,1,30.0,0,< 1 Year,Yes,21903.0,152.0,73,0
727,Female,65,1,28.0,0,> 2 Years,Yes,34090.0,26.0,59,0
